tDate,Acc_1,Acc_2,Acc_3,Acc_4,PF_1,PF_2,PF_3,PF_4,M_1,M_2,M_3,M_4,AZ_1,AZ_2,AZ_3,AZ_4,J_1_2,J_3,J_4,NV_1,NV_2,NV_3,NV_4,SC_1,SC_2,SC_3,SC_4,ETC_1,ETC_2,ETC_3,ETC_4,AccWinter,Winter_M_BA_1,Winter_PF_BA_1,Winter_PF_BA_4_5,Winter_NV,Winter_SC
2021-02-26,39063,11171,1,0,5757,3121,0,0,7587,4671,0,0,20667,5,1,0,46,0,0,0,0,0,0,0,0,0,0,5006,3328,0,0,0,0,0,0,0,0
2021-02-27,1750,217,0,0,487,84,0,0,91,112,0,0,1126,0,0,0,2,0,0,0,0,0,0,0,0,0,0,44,19,0,0,0,0,0,0,0,0
2021-02-28,1034,105,0,0,388,47,0,0,42,42,0,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,0,0,0,0,0,0,0,0
2021-03-01,1944,264,0,0,472,88,0,0,146,65,0,0,1203,0,0,0,5,0,0,0,0,0,0,0,0,0,0,118,106,0,0,0,0,0,0,0,0
2021-03-02,66234,302,1,0,870,98,0,0,168,122,0,0,65066,0,1,0,3,0,0,0,0,0,0,0,0,0,0,127,79,0,0,0,0,0,0,0,0
2021-03-03,69398,311,0,0,1469,102,0,0,141,142,0,0,67646,0,0,0,4,0,0,0,0,0,0,0,0,0,0,138,63,0,0,0,0,0,0,0,0
2021-03-04,70719,513,0,0,1453,108,0,0,166,333,0,0,68919,0,0,0,11,0,0,0,0,0,0,0,0,0,0,170,61,0,0,0,0,0,0,0,0
2021-03-05,71176,418,0,0,1662,105,0,0,332,203,0,0,68999,0,0,0,12,0,0,0,0,0,0,0,0,0,0,171,98,0,0,0,0,0,0,0,0
2021-03-06,18480,163,0,0,210,56,0,0,105,53,0,0,18065,1,0,0,26,0,0,0,0,0,0,0,0,0,0,74,27,0,0,0,0,0,0,0,0
2021-03-07,2436,100,0,0,170,36,0,0,62,22,0,0,2110,0,0,0,23,0,0,0,0,0,0,0,0,0,0,71,19,0,0,0,0,0,0,0,0
2021-03-08,68112,262,0,0,1464,65,0,0,276,84,0,0,66213,3,0,0,32,0,0,0,0,0,0,0,0,0,0,127,78,0,0,0,0,0,0,0,0
2021-03-09,64287,475,0,0,2451,107,0,0,319,172,0,0,61197,0,0,0,24,0,0,0,0,0,0,0,0,0,0,296,172,0,0,0,0,0,0,0,0
2021-03-10,55033,575,0,0,5287,106,0,0,172,100,0,0,49121,0,0,0,272,0,0,0,0,0,0,0,0,0,0,181,97,0,0,0,0,0,0,0,0
2021-03-11,45453,667,0,0,7490,142,0,0,189,189,0,0,37345,1,0,0,235,0,0,0,0,0,0,0,0,0,0,194,100,0,0,0,0,0,0,0,0
2021-03-12,39206,593,0,0,6637,120,0,0,235,113,0,0,31903,0,0,0,254,0,0,0,0,0,0,0,0,0,0,177,106,0,0,0,0,0,0,0,0
2021-03-13,4508,212,0,0,792,62,0,0,112,58,0,0,3330,0,0,0,64,0,0,0,0,0,0,0,0,0,0,210,28,0,0,0,0,0,0,0,0
2021-03-14,1808,138,0,0,270,30,0,0,66,27,0,0,1158,0,0,0,57,0,0,0,0,0,0,0,0,0,0,257,24,0,0,0,0,0,0,0,0
2021-03-15,14202,1184,0,0,930,91,0,0,155,58,0,0,11897,1,0,0,905,0,0,0,0,0,0,0,0,0,0,315,129,0,0,0,0,0,0,0,0
2021-03-16,20523,1041,0,0,7046,145,0,0,242,98,0,0,12244,3,0,0,692,0,0,0,0,0,0,0,0,0,0,299,103,0,0,0,0,0,0,0,0
2021-03-17,21428,922,0,0,10436,149,0,0,273,71,0,0,9885,1,0,0,611,0,0,0,0,0,0,0,0,0,0,223,90,0,0,0,0,0,0,0,0
2021-03-18,20778,900,0,0,9488,198,0,0,296,181,0,0,10413,5,0,0,386,0,0,0,0,0,0,0,0,0,0,195,130,0,0,0,0,0,0,0,0
2021-03-19,18572,1016,0,0,6678,176,0,0,302,86,0,0,10757,2,0,0,592,0,0,0,0,0,0,0,0,0,0,243,160,0,0,0,0,0,0,0,0
2021-03-20,1992,541,0,0,1347,442,0,0,179,35,0,0,328,1,0,0,27,0,0,0,0,0,0,0,0,0,0,111,36,0,0,0,0,0,0,0,0
2021-03-21,831,451,0,0,339,387,0,0,109,17,0,0,60,1,0,0,19,0,0,0,0,0,0,0,0,0,0,304,27,0,0,0,0,0,0,0,0
2021-03-22,4913,771,0,0,470,434,0,0,261,30,0,0,3709,2,0,0,163,0,0,0,0,0,0,0,0,0,0,310,142,0,0,0,0,0,0,0,0
2021-03-23,21632,1313,0,0,488,829,0,0,282,76,0,0,20343,3,0,0,216,0,0,0,0,0,0,0,0,0,0,303,189,0,0,0,0,0,0,0,0
2021-03-24,29441,1637,0,0,596,1415,0,0,337,54,0,0,28105,4,0,0,27,0,0,0,0,0,0,0,0,0,0,376,137,0,0,0,0,0,0,0,0
2021-03-25,33877,1972,0,0,593,1385,0,0,430,89,0,0,31935,3,0,0,289,0,0,0,0,0,0,0,0,0,0,630,206,0,0,0,0,0,0,0,0
2021-03-26,25838,2123,0,0,732,1647,0,0,336,89,0,0,24023,0,0,0,252,0,0,0,0,0,0,0,0,0,0,495,135,0,0,0,0,0,0,0,0
2021-03-27,2509,398,0,0,458,186,0,0,243,85,0,0,1350,5,0,0,28,0,0,0,0,0,0,0,0,0,0,430,94,0,0,0,0,0,0,0,0
2021-03-28,879,258,0,0,315,141,0,0,146,34,0,0,77,1,0,0,9,0,0,0,0,0,0,0,0,0,0,332,73,0,0,0,0,0,0,0,0
2021-03-29,26804,1454,0,0,548,1164,0,0,278,82,0,0,25523,2,0,0,25,0,0,0,0,0,0,0,0,0,0,430,181,0,0,0,0,0,0,0,0
2021-03-30,28839,2776,0,0,712,2304,0,0,332,227,0,0,27438,2,0,0,46,0,0,0,0,0,0,0,0,0,0,311,197,0,0,0,0,0,0,0,0
2021-03-31,23997,5441,0,0,796,5091,0,0,392,134,0,0,22146,12,0,0,52,0,0,0,0,0,0,0,0,0,0,611,152,0,0,0,0,0,0,0,0
2021-04-01,38161,8046,0,0,19710,7581,0,0,456,162,0,0,17177,2,0,0,125,0,0,0,0,0,0,0,0,0,0,693,176,0,0,0,0,0,0,0,0
2021-04-02,40787,7716,0,0,20557,6893,0,0,358,126,0,0,18753,5,0,0,571,0,0,0,0,0,0,0,0,0,0,548,121,0,0,0,0,0,0,0,0
2021-04-03,9662,993,0,0,6644,773,0,0,220,96,0,0,2449,7,0,0,93,0,0,0,0,0,0,0,0,0,0,256,24,0,0,0,0,0,0,0,0
2021-04-04,1278,305,1,0,848,197,0,0,104,44,0,0,87,1,0,0,45,0,0,0,0,0,0,0,0,0,0,194,18,1,0,0,0,0,0,0,0
2021-04-05,38056,1784,0,0,22846,576,0,0,322,106,0,0,13557,3,0,0,1058,0,0,0,0,0,0,0,0,0,0,273,41,0,0,0,0,0,0,0,0
2021-04-06,40125,7557,0,0,23171,6164,0,0,427,356,0,0,15295,3,0,0,946,0,0,0,0,0,0,0,0,0,0,286,88,0,0,0,0,0,0,0,0
2021-04-07,39687,11303,0,0,21627,9692,0,0,346,161,0,0,15862,8,0,0,1372,0,0,0,0,0,0,0,0,0,0,480,70,0,0,0,0,0,0,0,0
2021-04-08,39624,12004,0,0,30491,10007,0,0,366,452,0,0,6739,17,0,0,1397,0,0,0,0,0,0,0,0,0,0,631,131,0,0,0,0,0,0,0,0
2021-04-09,36571,9913,0,0,30083,7856,0,0,395,272,0,0,4025,3,0,0,1630,0,0,0,0,0,0,0,0,0,0,438,152,0,0,0,0,0,0,0,0
2021-04-10,10686,2326,1,0,8888,1413,1,0,288,98,0,0,612,6,0,0,740,0,0,0,0,0,0,0,0,0,0,158,69,0,0,0,0,0,0,0,0
2021-04-11,1282,496,0,0,840,265,0,0,140,69,0,0,39,5,0,0,92,0,0,0,0,0,0,0,0,0,0,171,65,0,0,0,0,0,0,0,0
2021-04-12,40710,2519,0,0,31129,476,0,0,371,157,0,0,7216,13,0,0,1693,0,0,0,0,0,0,0,0,0,0,301,180,0,0,0,0,0,0,0,0
2021-04-13,46130,1833,0,0,31806,431,0,0,323,210,0,0,12628,16,0,0,1023,0,0,0,0,0,0,0,0,0,0,350,153,0,0,0,0,0,0,0,0
2021-04-14,47274,1032,0,0,32112,517,0,0,348,309,0,0,14482,7,0,0,9,0,0,0,0,0,0,0,0,0,0,323,190,0,0,0,0,0,0,0,0
2021-04-15,94235,971,0,0,73569,514,0,0,367,277,0,0,19880,20,0,0,5,0,0,0,0,0,0,0,0,0,0,414,155,0,0,0,0,0,0,0,0
2021-04-16,104183,1351,0,0,76547,673,0,0,435,274,0,0,26818,210,0,0,15,0,0,0,0,0,0,0,0,0,0,368,179,0,0,0,0,0,0,0,0
2021-04-17,30520,718,0,0,28662,459,0,0,278,167,0,0,1412,8,0,0,4,0,0,0,0,0,0,0,0,0,0,164,80,0,0,0,0,0,0,0,0
2021-04-18,5677,446,0,0,5332,307,0,0,146,78,0,0,32,8,0,0,5,0,0,0,0,0,0,0,0,0,0,162,48,0,0,0,0,0,0,0,0
2021-04-19,123180,941,0,0,78683,500,0,0,245,232,0,0,43976,27,0,0,5,0,0,0,0,0,0,0,0,0,0,271,177,0,0,0,0,0,0,0,0
2021-04-20,131635,1220,0,0,82044,602,0,0,352,303,0,0,48886,31,0,0,4,0,0,0,0,0,0,0,0,0,0,349,280,0,0,0,0,0,0,0,0
2021-04-21,133408,1504,0,0,84339,756,0,0,386,336,0,0,48136,38,0,0,27,0,0,0,0,0,0,0,0,0,0,520,347,0,0,0,0,0,0,0,0
2021-04-22,132734,19776,0,0,78214,19054,0,0,393,404,0,0,53542,51,0,0,3,0,0,0,0,0,0,0,0,0,0,582,264,0,0,0,0,0,0,0,0
2021-04-23,160815,20795,0,0,76839,20129,0,0,336,333,0,0,83321,41,0,0,10,0,0,0,0,0,0,0,0,0,0,309,282,0,0,0,0,0,0,0,0
2021-04-24,65989,6702,0,0,31317,6242,0,0,189,227,0,0,34219,28,0,0,3,0,0,0,0,0,0,0,0,0,0,261,202,0,0,0,0,0,0,0,0
2021-04-25,7227,975,0,0,5582,633,0,0,74,135,0,0,1275,17,0,0,7,0,0,0,0,0,0,0,0,0,0,289,183,0,0,0,0,0,0,0,0
2021-04-26,143071,22539,0,0,85085,21916,0,0,179,268,0,0,57455,30,0,0,15,0,0,0,0,0,0,0,0,0,0,337,310,0,0,0,0,0,0,0,0
2021-04-27,177118,23030,0,0,103107,22319,0,0,214,333,0,0,73148,35,0,0,38,0,0,0,0,0,0,0,0,0,0,611,305,0,0,0,0,0,0,0,0
2021-04-28,231930,21859,0,0,130915,21072,0,0,174,412,0,0,100259,46,0,0,33,0,0,0,0,0,0,0,0,0,0,549,296,0,0,0,0,0,0,0,0
2021-04-29,261952,31417,0,0,140235,30484,0,0,180,422,0,0,121016,60,0,0,51,0,0,0,0,0,0,0,0,0,0,470,400,0,0,0,0,0,0,0,0
2021-04-30,278223,32168,1,0,134454,30197,1,0,203,377,0,0,141912,190,0,0,1037,0,0,0,0,0,0,0,0,0,0,617,367,0,0,0,0,0,0,0,0
2021-05-01,41172,8904,0,0,16451,8344,0,0,143,208,0,0,24158,15,0,0,121,0,0,0,0,0,0,0,0,0,0,299,216,0,0,0,0,0,0,0,0
2021-05-02,2487,1308,0,0,1606,778,0,0,90,109,0,0,393,24,0,0,22,0,0,0,0,0,0,0,0,0,0,376,375,0,0,0,0,0,0,0,0
2021-05-03,87529,32317,0,0,35483,30915,0,0,137,243,0,0,50777,77,0,0,767,0,0,0,0,0,0,0,0,0,0,365,315,0,0,0,0,0,0,0,0
2021-05-04,76509,32959,0,0,30881,31563,0,0,153,389,0,0,44288,155,0,0,648,0,0,0,0,0,0,0,0,0,0,539,204,0,0,0,0,0,0,0,0
2021-05-05,7151,26624,1,0,5379,25861,1,0,456,348,0,0,777,36,0,0,162,0,0,0,0,0,0,0,0,0,0,377,217,0,0,0,0,0,0,0,0
2021-05-06,59637,74827,0,0,11297,73451,0,0,169,324,0,0,47019,94,0,0,571,0,0,0,0,0,0,0,0,0,0,581,387,0,0,0,0,0,0,0,0
2021-05-07,50003,78442,0,0,10118,76743,0,0,155,370,0,0,38531,231,0,0,542,0,0,0,0,0,0,0,0,0,0,657,556,0,0,0,0,0,0,0,0
2021-05-08,13706,28798,0,0,3387,28100,0,0,199,263,0,0,9400,52,0,0,41,0,0,0,0,0,0,0,0,0,0,679,342,0,0,0,0,0,0,0,0
2021-05-09,1024,5592,0,0,444,5175,0,0,98,106,0,0,34,5,0,0,28,0,0,0,0,0,0,0,0,0,0,420,278,0,0,0,0,0,0,0,0
2021-05-10,15695,78586,0,0,7055,77218,0,0,208,348,0,0,7176,102,0,0,487,0,0,0,0,0,0,0,0,0,0,769,431,0,0,0,0,0,0,0,0
2021-05-11,10582,81572,0,0,5120,80379,0,0,218,353,0,0,4245,210,0,0,399,0,0,0,0,0,0,0,0,0,0,600,231,0,0,0,0,0,0,0,0
2021-05-12,8191,83696,0,0,3588,82517,0,0,403,336,0,0,3435,283,0,0,215,0,0,0,0,0,0,0,0,0,0,550,345,0,0,0,0,0,0,0,0
2021-05-13,11043,79046,0,0,6114,77454,0,0,169,323,0,0,3557,521,0,0,408,0,0,0,0,0,0,0,0,0,0,795,340,0,0,0,0,0,0,0,0
2021-05-14,13396,81302,0,0,8561,76008,0,0,226,428,0,0,3440,4184,0,0,410,0,0,0,0,0,0,0,0,0,0,759,272,0,0,0,0,0,0,0,0
2021-05-15,3154,31141,1,0,2080,29887,1,0,165,270,0,0,131,594,0,0,62,0,0,0,0,0,0,0,0,0,0,716,328,0,0,0,0,0,0,0,0
2021-05-16,1589,5799,0,0,682,5321,0,0,149,125,0,0,44,48,0,0,25,0,0,0,0,0,0,0,0,0,0,689,280,0,0,0,0,0,0,0,0
2021-05-17,15210,100863,0,0,11279,84025,0,0,136,219,0,0,2998,16046,0,0,218,0,0,0,0,0,0,0,0,0,0,579,355,0,0,0,0,0,0,0,0
2021-05-18,14204,141885,0,0,9984,101078,0,0,174,288,0,0,3366,40154,0,0,149,0,0,0,0,0,0,0,0,0,0,531,216,0,0,0,0,0,0,0,0
2021-05-19,3852,93444,0,0,2712,91834,0,0,240,355,0,0,293,925,0,0,52,0,0,0,0,0,0,0,0,0,0,555,278,0,0,0,0,0,0,0,0
2021-05-20,14272,210845,0,0,8478,143807,0,0,190,327,0,0,4703,66154,0,0,197,0,0,0,0,0,0,0,0,0,0,704,360,0,0,0,0,0,0,0,0
2021-05-21,16569,225603,0,0,10033,137562,0,0,188,311,0,0,5386,86981,0,0,361,0,0,0,0,0,0,0,0,0,0,601,388,0,0,0,0,0,0,0,0
2021-05-22,6530,36665,0,0,5267,19819,0,0,148,186,0,0,704,16333,0,0,90,0,0,0,0,0,0,0,0,0,0,321,237,0,0,0,0,0,0,0,0
2021-05-23,1070,3240,0,0,731,2647,0,0,131,75,0,0,30,330,0,0,17,0,0,0,0,0,0,0,0,0,0,161,171,0,0,0,0,0,0,0,0
2021-05-24,72620,105357,2,0,67984,46608,2,0,163,167,0,0,3799,58132,0,0,195,0,0,0,0,0,0,0,0,0,0,479,255,0,0,0,0,0,0,0,0
2021-05-25,79710,94389,0,0,73855,35227,0,0,171,206,0,0,4420,58162,0,0,222,0,0,0,0,0,0,0,0,0,0,1042,572,0,0,0,0,0,0,0,0
2021-05-26,89033,68641,1,0,83964,14398,0,0,229,142,0,0,3807,53446,0,0,153,0,0,0,0,0,0,0,0,0,0,880,502,1,0,0,0,0,0,0,0
2021-05-27,662004,56390,0,0,82167,12122,0,0,188,178,0,0,578746,43316,0,0,394,0,0,0,0,0,0,0,0,0,0,509,380,0,0,0,0,0,0,0,0
2021-05-28,545531,66188,0,0,76671,11941,0,0,259,192,0,0,467767,53620,0,0,77,0,0,0,0,0,0,0,0,0,0,757,358,0,0,0,0,0,0,0,0
2021-05-29,166151,9694,1,0,16026,2866,1,0,169,94,0,0,149166,6399,0,0,49,0,0,0,0,0,0,0,0,0,0,741,286,0,0,0,0,0,0,0,0
2021-05-30,6294,673,1,0,1321,213,0,0,103,57,0,0,4098,99,0,0,25,0,0,0,0,0,0,0,0,0,0,747,279,1,0,0,0,0,0,0,0
2021-05-31,387236,28072,2,0,101447,8511,1,0,102,38,0,0,284684,18944,0,0,58,0,0,0,0,0,0,0,0,0,0,945,521,1,0,0,0,0,0,0,0
2021-06-01,568344,27512,2,0,107225,5897,2,0,386,174,0,0,459730,20894,0,0,154,0,0,0,0,0,0,0,0,0,0,849,393,0,0,0,0,0,0,0,0
2021-06-02,383673,23865,1,0,105394,3811,1,0,141,138,0,0,277426,19344,0,0,133,0,0,0,0,0,0,0,0,0,0,579,439,0,0,0,0,0,0,0,0
2021-06-03,345032,27008,1,0,94158,5746,1,0,382,426,0,0,249707,20318,0,0,108,0,0,0,0,0,0,0,0,0,0,677,410,0,0,0,0,0,0,0,0
2021-06-04,370256,31671,2,0,84134,7447,1,0,157,138,0,0,285017,23035,1,0,238,0,0,0,0,0,0,0,0,0,0,710,813,0,0,0,0,0,0,0,0
2021-06-05,141383,3630,1,0,23798,1707,1,0,111,161,0,0,116946,1242,0,0,70,0,0,0,0,0,0,0,0,0,0,458,450,0,0,0,0,0,0,0,0
2021-06-06,4020,802,1,0,1301,342,0,0,37,31,0,0,2402,58,0,0,28,0,0,0,0,0,0,0,0,0,0,252,343,1,0,0,0,0,0,0,0
2021-06-07,894339,21774,1,0,142437,11833,0,0,132,110,0,0,751238,9156,1,0,154,0,0,0,0,0,0,0,0,0,0,378,521,0,0,0,0,0,0,0,0
2021-06-08,746300,26899,3,0,135242,9869,2,0,271,100,0,0,610329,15809,0,0,115,0,0,0,0,0,0,0,0,0,0,343,1006,1,0,0,0,0,0,0,0
2021-06-09,594154,25174,1,0,126366,3401,1,0,159,99,0,0,467062,20638,0,0,179,0,0,0,0,0,0,0,0,0,0,388,857,0,0,0,0,0,0,0,0
2021-06-10,767875,289411,1,0,106330,8077,1,0,281,317,0,0,407838,26592,0,0,253127,0,0,0,0,0,0,0,0,0,0,299,1298,0,0,0,0,0,0,0,0
2021-06-11,827746,239090,1,0,97661,9967,0,0,155,146,1,0,527130,25429,0,0,202592,0,0,0,0,0,0,0,0,0,0,208,956,0,0,0,0,0,0,0,0
2021-06-12,389901,120967,1,0,17997,4664,0,0,103,90,0,0,257387,836,1,0,114297,0,0,0,0,0,0,0,0,0,0,117,1080,0,0,0,0,0,0,0,0
2021-06-13,28577,13436,2,0,1083,554,1,0,60,69,0,0,15537,64,0,0,11803,0,0,0,0,0,0,0,0,0,0,94,946,1,0,0,0,0,0,0,0
2021-06-14,770079,258776,3,0,38172,66042,2,0,135,113,0,0,559074,19622,1,0,172499,0,0,0,0,0,0,0,0,0,0,199,500,0,0,0,0,0,0,0,0
2021-06-15,648143,209448,0,0,51459,72440,0,0,175,130,0,0,483400,22979,0,0,112803,0,0,0,0,0,0,0,0,0,0,306,1096,0,0,0,0,0,0,0,0
2021-06-16,569689,283133,1,0,47415,82197,0,0,101,97,0,0,343492,21652,0,0,178305,0,0,0,0,0,0,0,0,0,0,376,882,1,0,0,0,0,0,0,0
2021-06-17,444386,130216,1,0,54986,81563,1,0,208,150,0,0,362628,21296,0,0,26313,0,0,0,0,0,0,0,0,0,0,251,894,0,0,0,0,0,0,0,0
2021-06-18,538508,129523,1,0,62727,75705,1,0,381,162,0,0,443772,21029,0,0,31361,0,0,0,0,0,0,0,0,0,0,267,1266,0,0,0,0,0,0,0,0
2021-06-19,217362,37692,1,0,9748,15694,1,0,100,95,0,0,188259,1894,0,0,19146,0,0,0,0,0,0,0,0,0,0,109,863,0,0,0,0,0,0,0,0
2021-06-20,1508,2484,0,0,740,1140,0,0,110,69,0,0,112,98,0,0,448,0,0,0,0,0,0,0,0,0,0,98,729,0,0,0,0,0,0,0,0
2021-06-21,49156,118238,1,0,41550,99173,0,0,821,212,0,0,2761,14220,0,0,3776,0,0,0,0,0,0,0,0,0,0,248,857,1,0,0,0,0,0,0,0
2021-06-22,50444,126490,3,0,42812,105196,2,0,1169,247,0,0,3235,16783,0,0,2990,0,0,0,0,0,0,0,0,0,0,238,1274,1,0,0,0,0,0,0,0
2021-06-23,45819,121106,1,0,38110,103164,0,0,3163,257,0,0,2797,15300,0,0,1533,0,0,0,0,0,0,0,0,0,0,216,852,1,0,0,0,0,0,0,0
2021-06-24,47413,108924,1,0,39829,93621,1,0,3539,317,0,0,3015,13124,0,0,827,0,0,0,0,0,0,0,0,0,0,203,1035,0,0,0,0,0,0,0,0
2021-06-25,65821,98381,1,0,51782,83425,1,0,9943,362,0,0,3203,13002,0,0,665,0,0,0,0,0,0,0,0,0,0,228,927,0,0,0,0,0,0,0,0
2021-06-26,12596,25173,0,0,11088,23423,0,0,931,210,0,0,242,677,0,0,172,0,0,0,0,0,0,0,0,0,0,163,691,0,0,0,0,0,0,0,0
2021-06-27,923,2054,0,0,563,1156,0,0,91,172,0,0,82,97,0,0,55,0,0,0,0,0,0,0,0,0,0,132,574,0,0,0,0,0,0,0,0
2021-06-28,15049,145663,1,0,7767,135542,0,0,4700,220,0,0,1278,8333,0,0,972,0,0,0,0,0,0,0,0,0,0,332,596,1,0,0,0,0,0,0,0
2021-06-29,19153,146022,1,0,7024,132105,1,0,8352,463,0,0,1640,11858,0,0,1123,0,0,0,0,0,0,0,0,0,0,1014,473,0,0,0,0,0,0,0,0
2021-06-30,17389,138242,1,0,8048,124073,0,0,5704,282,0,0,1133,12096,0,0,1285,0,0,0,0,0,0,0,0,0,0,1219,506,1,0,0,0,0,0,0,0
2021-07-01,7420,122085,1,0,2781,106341,1,0,1268,449,0,0,834,13840,0,0,1211,0,0,0,0,0,0,0,0,0,0,1326,244,0,0,0,0,0,0,0,0
2021-07-02,8221,122476,0,0,2996,102094,0,0,1772,240,0,0,741,18725,0,0,1216,0,0,0,0,0,0,0,0,0,0,1496,201,0,0,0,0,0,0,0,0
2021-07-03,3458,18289,2,0,1035,16687,0,0,1090,196,0,0,89,849,0,0,456,0,0,0,0,0,0,0,0,0,0,788,101,2,0,0,0,0,0,0,0
2021-07-04,1411,1282,0,0,624,1028,0,0,134,117,0,0,39,29,0,0,33,0,0,0,0,0,0,0,0,0,0,581,75,0,0,0,0,0,0,0,0
2021-07-05,57010,77811,0,0,52209,71436,0,0,3419,184,0,0,462,5951,0,0,53,0,0,0,0,0,0,0,0,0,0,867,187,0,0,0,0,0,0,0,0
2021-07-06,41062,92302,2,0,34712,84127,1,0,4664,371,0,0,598,7458,0,0,103,0,0,0,0,0,0,0,0,0,0,985,243,1,0,0,0,0,0,0,0
2021-07-07,37729,90617,2,0,31950,82348,2,0,4322,264,0,0,556,7556,0,0,151,0,0,0,0,0,0,0,0,0,0,750,298,0,0,0,0,0,0,0,0
2021-07-08,40643,107905,4,0,33780,97770,2,0,5174,394,0,0,534,9376,0,0,122,0,0,0,0,0,0,0,0,0,0,1033,243,2,0,0,0,0,0,0,0
2021-07-09,60564,150424,3,0,52212,138099,2,0,6981,286,0,0,566,11674,0,0,120,0,0,0,0,0,0,0,0,0,0,685,245,1,0,0,0,0,0,0,0
2021-07-10,14326,40687,4,0,13511,39790,3,0,227,205,1,0,122,479,0,0,68,0,0,0,0,0,0,0,0,0,0,398,145,0,0,0,0,0,0,0,0
2021-07-11,1525,1907,2,0,972,1652,2,0,183,136,0,0,58,23,0,0,23,0,0,0,0,0,0,0,0,0,0,289,73,0,0,0,0,0,0,0,0
2021-07-12,32991,95196,10,0,31821,90331,6,0,332,234,3,0,253,4286,0,0,70,0,0,0,0,0,0,0,0,0,0,515,275,1,0,0,0,0,0,0,0
2021-07-13,109920,111610,2,0,108404,104853,2,0,535,231,0,0,327,6180,0,0,101,0,0,0,0,0,0,0,0,0,0,553,245,0,0,0,0,0,0,0,0
2021-07-14,113812,123965,6,0,111803,115174,4,0,961,185,1,0,357,8239,0,0,92,0,0,0,0,0,0,0,0,0,0,599,275,1,0,0,0,0,0,0,0
2021-07-15,124812,144435,9,0,123443,130590,5,0,300,248,0,0,357,13315,0,0,102,0,0,0,0,0,0,0,0,0,0,610,180,4,0,0,0,0,0,0,0
2021-07-16,136569,186178,2,0,135310,168984,1,0,243,400,0,0,278,16403,0,0,118,0,0,0,0,0,0,0,0,0,0,620,273,1,0,0,0,0,0,0,0
2021-07-17,35768,38147,6,0,35004,37497,5,0,196,172,0,0,112,241,0,0,61,0,0,0,0,0,0,0,0,0,0,395,176,1,0,0,0,0,0,0,0
2021-07-18,3300,1479,2,0,2754,1219,2,0,133,125,0,0,73,40,0,0,22,0,0,0,0,0,0,0,0,0,0,318,73,0,0,0,0,0,0,0,0
2021-07-19,161607,73141,3,0,160580,67129,2,0,214,697,1,0,178,4917,0,0,127,0,0,0,0,0,0,0,0,0,0,508,271,0,0,0,0,0,0,0,0
2021-07-20,152138,63287,1,0,150958,54960,1,0,398,1168,0,0,282,6428,0,0,111,0,0,0,0,0,0,0,0,0,0,389,620,0,0,0,0,0,0,0,0
2021-07-21,141160,41990,0,0,140073,33533,0,0,215,2770,0,0,254,4612,0,0,133,0,0,0,0,0,0,0,0,0,0,485,942,0,0,0,0,0,0,0,0
2021-07-22,141984,62048,2,0,140916,52859,2,0,189,2073,0,0,402,6135,0,0,73,0,0,0,0,0,0,0,0,0,0,404,908,0,0,0,0,0,0,0,0
2021-07-23,148011,62465,3,0,147113,44916,2,0,155,9011,0,0,231,7295,0,0,119,1,0,0,0,0,0,0,0,0,0,393,1124,0,0,0,0,0,0,0,0
2021-07-24,30286,13043,2,0,29693,11247,1,0,155,905,1,0,90,147,0,0,73,0,0,0,0,0,0,0,0,0,0,275,671,0,0,0,0,0,0,0,0
2021-07-25,2297,1426,3,0,1881,729,0,0,117,122,0,0,99,86,0,0,43,0,0,0,0,0,0,0,0,0,0,157,446,3,0,0,0,0,0,0,0
