tDate,1_TDInoc,1_TDRecord,1_Rate,2_TDInoc,2_TDRecord,2_Rate,3_TDInoc,3_TDRecord,3_Rate,4_TDInoc,4_TDRecord,4_Rate,Winter_TDInoc,Winter_TDRecord,Winter_Rate
2020-12-09,,,,,,,,,,,,,,,
